,Player,Rk,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Column1,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Offensive Archetype,Pos,LEBRON,O-LEBRON,D-LEBRON,Wins Added,BOXLEBRON,BOXOLEBRON,BOXDLEBRON
0,Aaron Gordon,176.0,25.0,27,755,15.233333333333334,0.5626666666666666,0.369,0.3,5.400000000000001,17.13333333333333,11.133333333333333,18.3,1.2666666666666666,2.3666666666666667,14.866666666666667,20.933333333333334,,0.39999999999999997,0.6666666666666666,1.0666666666666667,0.07466666666666667,0.6333333333333333,0.0,0.6333333333333333,0.5333333333333333,18136364.0,Stretch Big,PF,0.81,0.67,0.14,2.2,0.1,-0.22,0.32
1,Aaron Holiday,217.0,24.0,57,980,8.8,0.499,0.427,0.175,1.1,6.7,3.9,12.8,1.8,0.8,11.2,19.9,,-0.6,0.7,0.1,0.004,-3.3,-1.1,-4.4,-0.6,2345640.0,Stationary Shooter,PG,-1.83,-0.89,-0.94,0.3,-2.56,-1.31,-1.25
2,Aaron Nesmith,354.0,21.0,34,433,6.4,0.513,0.712,0.154,4.1,15.5,9.8,3.9,1.0,1.3,13.9,12.9,,-0.1,0.4,0.3,0.03,-4.0,-0.6,-4.7,-0.3,3458400.0,Stationary Shooter,SF,-1.98,-2.0,0.01,0.1,-2.39,-2.1,-0.29
3,Abdel Nader,352.0,27.0,24,355,13.4,0.605,0.371,0.319,2.3,17.1,9.8,7.4,1.4,2.3,12.6,18.9,,0.3,0.5,0.8,0.102,-1.2,0.8,-0.4,0.2,1752950.0,Stationary Shooter,SF,-1.81,-1.72,-0.09,0.1,-1.29,-1.28,-0.01
4,Al Horford,223.0,34.0,28,782,17.5,0.538,0.422,0.061,3.9,21.2,12.5,20.0,1.5,2.9,7.3,21.8,,0.8,0.9,1.7,0.104,1.9,1.4,3.3,1.0,27500000.0,Versatile Big,C,1.13,-0.12,1.25,1.8,1.16,0.4,0.76
5,Al-Farouq Aminu,10.0,30.0,13,261,5.733333333333333,0.4043333333333334,0.4579999999999999,0.355,3.533333333333333,28.233333333333334,15.799999999999999,8.966666666666669,1.4666666666666668,1.4666666666666668,25.266666666666666,12.999999999999998,,-0.2666666666666667,0.3333333333333333,0.03333333333333334,-0.028999999999999998,-7.133333333333334,0.13333333333333341,-7.033333333333332,-0.13333333333333333,9720900.0,Stretch Big,PF,-0.94,-2.31,1.38,0.3,-0.62,-2.03,1.41
6,Alec Burks,80.0,29.0,44,1134,14.6,0.561,0.491,0.25,1.8,17.0,9.5,13.0,1.3,1.0,8.2,20.9,,1.4,1.6,3.0,0.126,0.5,0.3,0.8,0.8,6000000.0,Secondary Ball Handler,SG,-0.43,-0.2,-0.23,1.4,-0.2,-0.08,-0.12
7,Aleksej Pokusevski,395.0,19.0,37,865,6.4,0.419,0.536,0.095,3.0,17.8,10.4,12.6,0.9,4.2,18.1,19.9,,-2.3,0.9,-1.4,-0.076,-5.2,-0.4,-5.7,-0.8,2964840.0,Secondary Ball Handler,PF,-3.38,-2.86,-0.52,-0.6,-2.17,-2.54,0.37
8,Alex Caruso,93.0,26.0,50,1027,10.9,0.549,0.475,0.254,2.8,12.9,7.9,16.6,2.7,1.1,18.6,13.9,,0.3,1.9,2.1,0.1,-2.7,2.5,-0.2,0.5,2750000.0,Stationary Shooter,PG,1.21,-0.94,2.15,2.3,-0.54,-1.59,1.05
9,Alex Len,284.0,27.0,34,523,12.233333333333333,0.6453333333333334,0.26266666666666666,0.49566666666666664,4.933333333333334,18.366666666666664,11.600000000000001,6.833333333333332,0.7333333333333334,6.433333333333334,23.53333333333333,15.1,,0.6,0.6666666666666666,1.2666666666666666,0.07266666666666667,-3.266666666666666,0.9333333333333332,-2.3000000000000003,0.13333333333333333,4032648.0,Roll + Cut Big,C,-0.04,-1.71,1.68,1.1,0.11,-1.28,1.39
10,Alex Len,284.0,27.0,34,523,12.233333333333333,0.6453333333333334,0.26266666666666666,0.49566666666666664,4.933333333333334,18.366666666666664,11.600000000000001,6.833333333333332,0.7333333333333334,6.433333333333334,23.53333333333333,15.1,,0.6,0.6666666666666666,1.2666666666666666,0.07266666666666667,-3.266666666666666,0.9333333333333332,-2.3000000000000003,0.13333333333333333,4032648.0,Roll + Cut Big,C,-0.04,-1.71,1.68,1.1,0.11,-1.28,1.39
11,Alfonzo McKinnie,326.0,28.0,34,220,15.2,0.612,0.427,0.227,8.8,14.6,11.7,4.1,1.1,0.0,4.6,17.1,,0.4,0.3,0.7,0.161,0.5,-1.0,-0.6,0.1,1762796.0,Athletic Finisher,SF,-1.38,-0.79,-0.59,0.1,-1.06,-0.45,-0.61
12,Alize Johnson,250.0,24.0,12,127,22.3,0.636,0.102,0.061,16.6,31.1,24.1,10.8,1.5,1.4,13.7,20.0,,0.3,0.2,0.5,0.182,2.3,0.0,2.3,0.1,399591.0,Roll + Cut Big,PF,0.62,0.67,-0.06,0.2,-0.08,0.16,-0.24
13,Andre Drummond,133.0,27.0,23,636,18.5,0.509,0.012666666666666668,0.36400000000000005,13.899999999999999,35.56666666666667,24.666666666666668,13.833333333333334,2.8666666666666667,3.233333333333333,17.333333333333332,27.7,,-0.5666666666666668,1.3333333333333333,0.7999999999999999,0.06666666666666667,-2.0666666666666664,0.9,-1.1333333333333333,0.19999999999999998,29546311.0,Post Scorer,C,1.24,-0.39,1.62,2.1,1.3,-0.05,1.36
14,Andre Drummond,133.0,27.0,23,636,18.5,0.509,0.012666666666666668,0.36400000000000005,13.899999999999999,35.56666666666667,24.666666666666668,13.833333333333334,2.8666666666666667,3.233333333333333,17.333333333333332,27.7,,-0.5666666666666668,1.3333333333333333,0.7999999999999999,0.06666666666666667,-2.0666666666666664,0.9,-1.1333333333333333,0.19999999999999998,29546311.0,Post Scorer,C,1.24,-0.39,1.62,2.1,1.3,-0.05,1.36
15,Andre Iguodala,233.0,37.0,54,1159,9.8,0.519,0.752,0.15,3.4,15.5,9.6,14.0,2.3,2.8,18.0,11.4,,0.0,1.7,1.7,0.072,-2.3,2.0,-0.3,0.5,15000000.0,Stationary Shooter,SF,-0.79,-1.77,0.98,1.1,-0.79,-1.96,1.17
16,Andre Roberson,420.0,29.0,5,63,4.2,0.202,0.571,0.143,13.0,13.5,13.3,7.4,2.3,1.4,11.8,11.6,,-0.1,0.1,-0.1,-0.043,-5.1,-1.2,-6.2,-0.1,152839.0,Stretch Big,SG,-0.53,-0.24,-0.29,0.1,-0.48,-0.11,-0.36
17,Andrew Wiggins,508.0,25.0,60,1977,14.5,0.565,0.359,0.24,3.2,12.3,7.8,10.6,1.4,2.6,10.2,23.1,,0.7,2.2,2.9,0.07,-0.2,-0.6,-0.8,0.6,29542010.0,Shot Creator,PF,-0.24,-0.96,0.72,2.6,-0.23,-0.24,0.01
18,Anfernee Simons,446.0,21.0,51,836,12.6,0.58,0.707,0.145,1.1,13.5,7.1,12.4,0.8,0.6,9.2,19.6,,1.1,0.1,1.2,0.07,0.7,-2.0,-1.3,0.1,2252040.0,Secondary Ball Handler,SG,-2.79,-0.46,-2.33,-0.3,-1.34,0.07,-1.41
19,Anthony Davis,115.0,27.0,25,800,23.3,0.569,0.158,0.34,7.0,20.8,14.0,16.1,1.9,4.7,9.0,28.3,,1.2,1.7,2.9,0.176,3.8,1.7,5.5,1.5,32742000.0,Post Scorer,PF,4.09,2.36,1.74,3.2,3.5,1.82,1.67
20,Anthony Edwards,136.0,19.0,61,1916,12.9,0.507,0.428,0.213,2.6,13.1,7.6,13.8,1.8,1.1,10.5,27.1,,-1.2,1.0,-0.2,-0.006,-1.5,-2.0,-3.4,-0.7,9757440.0,Secondary Ball Handler,SG,-2.07,0.16,-2.23,0.3,-2.47,-0.72,-1.76
21,Anthony Gill,172.0,28.0,19,116,11.0,0.514,0.538,0.192,10.9,22.7,16.8,5.5,2.0,1.4,15.1,11.9,,0.0,0.2,0.2,0.083,-2.7,-0.5,-3.2,0.0,898310.0,Stretch Big,PF,-0.27,-0.44,0.17,0.1,-0.17,-0.44,0.27
22,Aron Baynes,35.0,34.0,50,912,9.8,0.489,0.331,0.132,9.7,21.2,15.3,6.8,0.8,2.2,12.6,16.1,,-0.1,0.9,0.8,0.043,-3.8,-1.5,-5.2,-0.8,6975610.0,Stretch Big,C,-1.82,-2.37,0.55,0.3,-1.86,-1.79,-0.08
23,Austin Rivers,419.0,28.0,16,338,9.633333333333333,0.5516666666666666,0.5903333333333333,0.15766666666666665,1.4333333333333333,11.6,6.566666666666666,12.366666666666667,0.8666666666666666,0.5666666666666667,10.466666666666667,14.933333333333332,,0.13333333333333333,0.3333333333333333,0.46666666666666673,0.073,-2.466666666666667,-1.3,-3.766666666666667,-0.13333333333333333,3174603.0,Shot Creator,SG,-1.83,-0.57,-1.27,0.1,-2.06,-1.0,-1.05
24,Avery Bradley,61.0,30.0,16,353,7.5,0.509,0.5896666666666667,0.10033333333333334,1.3666666666666665,9.466666666666667,5.333333333333333,11.266666666666667,1.5666666666666667,0.5333333333333333,11.966666666666667,15.299999999999999,,-0.20000000000000004,0.26666666666666666,0.06666666666666668,0.019,-4.2,-0.7000000000000001,-4.866666666666666,-0.26666666666666666,5635000.0,Stationary Shooter,SG,-2.16,-1.51,-0.65,0.0,-1.72,-1.37,-0.36
25,Bam Adebayo,4.0,23.0,54,1808,22.8,0.625,0.012,0.451,7.8,22.7,15.4,27.3,1.6,3.4,15.2,24.2,,4.5,2.9,7.4,0.196,2.9,1.9,4.8,3.1,5115492.0,Roll + Cut Big,C,2.25,0.94,1.31,5.2,2.2,0.84,1.36
26,Ben McLemore,328.0,27.0,27,465,9.966666666666667,0.551,0.7526666666666667,0.19099999999999998,2.4,10.066666666666668,6.133333333333334,6.166666666666668,1.1666666666666665,1.0,9.533333333333333,20.7,,-0.20000000000000004,0.36666666666666664,0.16666666666666666,0.043000000000000003,-2.5,-1.1,-3.6333333333333333,-0.19999999999999998,2852708.0,Movement Shooter,SG,-1.62,-0.52,-1.09,0.3,-1.5,-0.48,-1.03
27,Ben McLemore,328.0,27.0,27,465,9.966666666666667,0.551,0.7526666666666667,0.19099999999999998,2.4,10.066666666666668,6.133333333333334,6.166666666666668,1.1666666666666665,1.0,9.533333333333333,20.7,,-0.20000000000000004,0.36666666666666664,0.16666666666666666,0.043000000000000003,-2.5,-1.1,-3.6333333333333333,-0.19999999999999998,2852708.0,Movement Shooter,SG,-1.62,-0.52,-1.09,0.3,-1.5,-0.48,-1.03
28,Ben Simmons,445.0,24.0,48,1597,18.0,0.576,0.02,0.529,5.6,19.5,12.7,31.5,2.3,1.7,20.5,20.8,,1.9,2.7,4.6,0.137,0.5,1.8,2.3,1.8,29250000.0,Roll + Cut Big,PG,1.94,0.16,1.78,4.5,2.18,0.35,1.83
29,Bismack Biyombo,48.0,28.0,53,1107,11.8,0.566,0.005,0.439,11.0,16.8,13.8,8.4,0.7,5.2,18.1,11.6,,0.9,1.1,2.0,0.086,-3.0,-0.2,-3.3,-0.4,2331593.0,Roll + Cut Big,C,-1.91,-2.97,1.06,0.3,-1.78,-2.58,0.8
30,Blake Griffin,186.0,31.0,23,609,12.200000000000001,0.5356666666666666,0.5023333333333334,0.328,2.6333333333333333,18.433333333333334,10.6,17.266666666666666,1.4000000000000001,1.0999999999999999,12.833333333333334,19.099999999999998,,0.20000000000000004,0.5333333333333333,0.7000000000000001,0.06866666666666667,-1.2,-0.2666666666666667,-1.4333333333333333,0.0,33685241.0,Versatile Big,PF,0.38,0.22,0.16,1.5,-0.16,-0.07,-0.09
31,Blake Griffin,186.0,31.0,23,609,12.200000000000001,0.5356666666666666,0.5023333333333334,0.328,2.6333333333333333,18.433333333333334,10.6,17.266666666666666,1.4000000000000001,1.0999999999999999,12.833333333333334,19.099999999999998,,0.20000000000000004,0.5333333333333333,0.7000000000000001,0.06866666666666667,-1.2,-0.2666666666666667,-1.4333333333333333,0.0,33685241.0,Versatile Big,PF,0.38,0.22,0.16,1.5,-0.16,-0.07,-0.09
32,Bobby Portis,401.0,25.0,55,1164,19.9,0.605,0.269,0.104,9.4,24.9,17.4,7.4,1.7,1.7,8.1,20.5,,2.5,1.7,4.2,0.172,2.1,-0.5,1.6,1.1,3623000.0,Versatile Big,C,0.04,-0.46,0.5,1.7,0.86,0.42,0.44
33,Bol Bol,54.0,21.0,26,124,13.7,0.617,0.444,0.267,0.0,16.4,8.3,8.0,1.2,7.8,19.3,22.0,,-0.1,0.2,0.1,0.043,-1.6,0.7,-0.8,0.0,2058240.0,Movement Shooter,PF,-1.39,-0.97,-0.42,0.1,-0.97,-0.79,-0.17
34,Brad Wanamaker,496.0,31.0,35,577,9.533333333333333,0.48366666666666663,0.3053333333333333,0.3393333333333333,1.5666666666666667,8.733333333333333,5.133333333333333,24.433333333333334,2.0666666666666664,1.0666666666666667,18.099999999999998,17.933333333333334,,-0.20000000000000004,0.6000000000000001,0.3333333333333333,0.028999999999999998,-4.533333333333333,-0.2333333333333333,-4.733333333333333,-0.4000000000000001,2250000.0,Secondary Ball Handler,PG,-1.2,-2.03,0.83,0.6,-1.45,-1.21,-0.23
35,Bradley Beal,38.0,27.0,50,1773,23.1,0.597,0.284,0.344,3.4,11.0,7.2,23.2,1.6,0.9,11.2,34.4,,3.5,1.5,5.0,0.135,5.1,-1.5,3.7,2.5,28751775.0,Slasher,SG,2.01,3.71,-1.7,4.8,0.79,2.34,-1.55
36,Brandon Clarke,98.0,24.0,48,1207,16.8,0.56,0.151,0.219,6.3,17.3,11.7,9.6,1.9,3.0,5.7,17.3,,1.8,1.6,3.4,0.135,0.1,0.9,1.0,0.9,2602920.0,Roll + Cut Big,PF,0.99,-0.06,1.04,2.5,0.41,-0.45,0.86
37,Brandon Goodwin,175.0,25.0,41,521,10.6,0.5,0.471,0.209,1.7,10.6,6.2,20.9,1.3,0.0,12.1,19.4,,0.1,0.3,0.4,0.039,-2.0,-0.6,-2.6,-0.1,1701593.0,Secondary Ball Handler,PG,-1.37,-0.56,-0.81,0.3,-1.47,-0.39,-1.08
38,Brandon Ingram,236.0,23.0,55,1901,20.0,0.589,0.339,0.296,1.7,13.9,7.8,22.3,1.0,1.7,10.9,28.3,,4.1,1.0,5.1,0.128,3.9,-1.3,2.5,2.2,27285000.0,Shot Creator,SF,1.57,2.48,-0.91,4.7,1.28,2.21,-0.94
39,Brook Lopez,292.0,32.0,58,1575,14.6,0.603,0.496,0.2,5.6,13.5,9.7,3.5,1.0,4.6,8.4,16.2,,2.3,1.9,4.2,0.129,0.0,0.0,0.0,0.8,12697675.0,Stretch Big,C,2.23,0.22,2.01,4.6,1.4,0.07,1.33
40,Bruce Brown,71.0,24.0,56,1264,15.7,0.596,0.149,0.281,9.0,16.8,13.1,9.7,2.0,1.5,10.5,16.0,,2.3,1.3,3.6,0.138,-0.7,0.0,-0.7,0.4,1663861.0,Roll + Cut Big,PG,0.59,0.18,0.41,2.3,0.29,0.04,0.25
41,Bruno Caboclo,82.0,25.0,6,36,9.1,0.475,0.294,0.118,8.5,33.9,20.7,4.7,0.0,5.0,18.3,25.9,,-0.1,0.0,-0.1,-0.082,-8.5,-2.1,-10.6,-0.1,361256.0,Stretch Big,PF,-0.17,-0.17,0.0,0.1,-0.28,-0.31,0.03
42,Bruno Fernando,149.0,22.0,27,180,5.8,0.501,0.071,0.643,8.1,30.7,19.5,6.5,0.5,1.5,33.4,13.0,,-0.3,0.2,-0.1,-0.016,-5.8,-0.6,-6.4,-0.2,1517981.0,Roll + Cut Big,C,-1.77,-1.95,0.19,0.1,-1.35,-1.55,0.2
43,Bryn Forbes,154.0,27.0,58,1111,12.0,0.615,0.645,0.121,1.0,6.8,4.0,4.3,0.8,0.0,7.2,18.4,,1.4,0.6,2.1,0.089,0.1,-2.0,-2.0,0.0,2337145.0,Movement Shooter,SG,-2.34,-0.84,-1.51,0.0,-1.42,0.06,-1.48
44,Buddy Hield,212.0,28.0,58,1991,12.3,0.564,0.74,0.106,1.2,13.6,7.3,12.5,1.2,1.0,10.5,20.5,,1.1,0.2,1.3,0.031,0.5,-1.9,-1.4,0.3,24431818.0,Off Screen Shooter,SG,-0.37,1.4,-1.77,2.5,-0.96,0.89,-1.85
45,CJ Elleby,138.0,20.0,21,153,9.0,0.474,0.551,0.224,5.4,10.2,7.7,3.6,1.9,1.8,5.3,16.0,,0.0,0.1,0.1,0.026,-3.9,-1.5,-5.4,-0.1,898310.0,Stationary Shooter,SF,-1.5,-0.91,-0.59,0.1,-1.08,-0.85,-0.23
46,CJ McCollum,318.0,29.0,34,1153,21.1,0.565,0.498,0.143,2.1,11.7,6.7,24.1,1.6,1.3,6.2,27.8,,2.8,0.4,3.3,0.135,5.0,-1.4,3.5,1.6,29354152.0,Shot Creator,SG,2.21,2.99,-0.77,3.1,2.02,3.28,-1.26
47,Caleb Martin,307.0,25.0,44,676,9.7,0.461,0.47,0.224,4.6,15.5,10.0,11.3,2.3,1.3,10.8,17.2,,-0.4,0.7,0.4,0.027,-3.4,-0.5,-3.9,-0.3,1517981.0,Movement Shooter,SF,-1.54,-1.27,-0.27,0.3,-1.17,-0.97,-0.2
48,Cam Reddish,411.0,21.0,26,750,9.4,0.488,0.479,0.312,3.3,11.9,7.6,6.6,2.2,1.1,10.2,19.3,,-0.3,0.7,0.4,0.025,-3.2,-0.4,-3.6,-0.3,4458000.0,Movement Shooter,SF,-1.19,-0.65,-0.53,0.6,-0.69,-0.55,-0.14
49,Cameron Johnson,251.0,24.0,53,1248,12.9,0.593,0.688,0.117,2.7,12.8,7.8,8.5,1.2,1.2,7.9,17.1,,1.5,1.4,2.8,0.109,0.8,-0.2,0.6,0.8,4235160.0,Stationary Shooter,PF,0.26,0.15,0.11,2.0,-0.3,0.13,-0.43
50,Cameron Payne,386.0,26.0,48,831,15.2,0.575,0.418,0.143,1.7,13.0,7.4,28.3,1.7,1.1,14.8,19.2,,1.2,1.0,2.3,0.131,0.2,0.7,0.9,0.6,1977011.0,Primary Ball Handler,PG,0.05,0.29,-0.23,1.2,0.37,0.52,-0.15
51,Caris LeVert,287.0,26.0,23,722,17.3,0.5156666666666667,0.33233333333333337,0.20533333333333334,3.0666666666666664,13.233333333333333,8.233333333333333,25.533333333333335,2.2333333333333334,1.5,9.966666666666667,28.566666666666666,,0.2666666666666667,0.7333333333333333,1.0000000000000002,0.06999999999999999,0.0,-0.36666666666666664,-0.3666666666666667,0.26666666666666666,16203704.0,Secondary Ball Handler,SG,-0.43,0.26,-0.69,1.2,0.75,1.24,-0.49
52,Carmelo Anthony,15.0,36.0,58,1452,14.3,0.535,0.407,0.206,2.1,12.0,6.9,9.6,1.4,2.2,7.3,23.6,,1.1,0.6,1.7,0.056,-0.3,-1.8,-2.1,0.0,2564753.0,Versatile Big,PF,-2.65,-0.55,-2.1,-0.3,-1.12,0.15,-1.27
53,Carsen Edwards,137.0,22.0,24,209,11.9,0.551,0.529,0.106,1.6,10.2,5.9,7.1,1.2,0.5,4.3,19.2,,0.2,0.1,0.4,0.082,-2.6,-1.7,-4.3,-0.1,1517981.0,Stationary Shooter,SG,-1.41,-0.3,-1.11,0.1,-1.06,-0.27,-0.79
54,Cedi Osman,377.0,25.0,49,1179,10.0,0.47,0.56,0.159,2.7,12.9,7.7,16.2,1.8,0.6,9.5,20.3,,-0.5,0.9,0.4,0.016,-1.9,-0.8,-2.7,-0.2,8750000.0,Movement Shooter,SF,-1.03,-0.74,-0.29,1.0,-1.78,-0.89,-0.89
55,Chandler Hutchison,231.0,24.0,9,123,3.3333333333333335,0.41933333333333334,0.23966666666666667,0.21466666666666664,2.233333333333333,26.233333333333334,14.366666666666667,6.5,0.9666666666666665,0.0,19.099999999999998,16.833333333333332,,-0.26666666666666666,0.13333333333333333,-0.13333333333333333,-0.06633333333333334,-7.900000000000001,-1.3333333333333333,-9.233333333333333,-0.19999999999999998,2443440.0,Athletic Finisher,SF,-0.53,-0.61,0.08,0.2,-0.49,-0.62,0.14
56,Chris Boucher,59.0,28.0,59,1415,22.2,0.639,0.415,0.345,8.8,22.5,15.4,7.1,1.2,7.8,6.8,20.6,,4.1,2.1,6.2,0.209,2.8,0.2,3.1,1.8,6490385.0,Stretch Big,C,1.87,1.32,0.55,3.9,2.29,0.9,1.38
57,Chris Paul,385.0,35.0,58,1839,20.7,0.585,0.296,0.208,1.5,14.8,8.2,39.9,2.3,0.6,13.5,22.2,,5.0,2.5,7.6,0.197,2.9,1.4,4.3,2.9,41358814.0,Shot Creator,PG,3.67,2.48,1.19,6.9,3.71,2.75,0.96
58,Chris Silva,444.0,24.0,10,61,6.333333333333333,0.6020000000000001,0.04666666666666667,0.6973333333333332,6.2,24.433333333333334,15.366666666666669,6.666666666666667,0.3666666666666667,7.400000000000001,29.066666666666666,16.833333333333332,,0.03333333333333334,0.06666666666666667,0.13333333333333333,0.005333333333333333,-9.7,-0.3666666666666667,-10.1,-0.03333333333333333,1517981.0,Roll + Cut Big,PF,-0.28,-0.57,0.29,0.1,-0.25,-0.58,0.33
59,Christian Wood,520.0,25.0,37,1185,20.6,0.597,0.31,0.3,5.8,26.8,15.8,8.5,1.3,3.4,9.6,25.9,,1.4,1.4,2.8,0.113,2.0,-0.4,1.6,1.1,13015874.0,Stretch Big,C,1.46,0.29,1.17,2.7,1.1,0.55,0.55
60,Chuma Okeke,369.0,22.0,42,1045,11.1,0.495,0.434,0.128,3.8,13.5,8.5,12.9,1.9,1.9,9.8,14.0,,0.2,0.9,1.1,0.051,-2.2,0.3,-1.9,0.0,3121080.0,Stationary Shooter,PF,-1.13,-1.3,0.17,0.8,-1.81,-2.04,0.23
